,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0552,0.087,0.636,0.526,-0.116,0.226
mkt-rf,0.9975,0.014,70.267,0.0,0.97,1.026
FX Factor,-0.0019,0.003,-0.667,0.506,-0.007,0.004
