,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0441,0.1,-0.439,0.661,-0.242,0.154
mkt-rf,1.0074,0.024,42.157,0.0,0.96,1.054
FX Factor,0.0015,0.004,0.417,0.677,-0.006,0.009
