,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1152,0.119,-0.966,0.335,-0.35,0.12
mkt-rf,0.9837,0.01,94.179,0.0,0.963,1.004
FX Factor,0.0038,0.004,0.906,0.366,-0.004,0.012
